kind,left_group,right_group,direction,bin_lower,bin_upper,count
nearest_cross_group,development,test,left_to_right,0.91000000000000003,0.92000000000000004,7
nearest_cross_group,development,test,left_to_right,0.92000000000000004,0.93000000000000005,0
nearest_cross_group,development,test,left_to_right,0.93000000000000005,0.94000000000000006,0
nearest_cross_group,development,test,left_to_right,0.94000000000000006,0.95000000000000007,3
nearest_cross_group,development,test,left_to_right,0.95000000000000007,0.95999999999999996,3
nearest_cross_group,development,test,left_to_right,0.95999999999999996,0.96999999999999997,0
nearest_cross_group,development,test,left_to_right,0.96999999999999997,0.97999999999999998,0
nearest_cross_group,development,test,left_to_right,0.97999999999999998,0.98999999999999999,3
nearest_cross_group,development,test,left_to_right,0.98999999999999999,1,14
nearest_cross_group,development,test,right_to_left,0,0.01,0
nearest_cross_group,development,test,right_to_left,0.01,0.02,0
nearest_cross_group,development,test,right_to_left,0.02,0.029999999999999999,0
nearest_cross_group,development,test,right_to_left,0.029999999999999999,0.040000000000000001,0
nearest_cross_group,development,test,right_to_left,0.040000000000000001,0.050000000000000003,0
nearest_cross_group,development,test,right_to_left,0.050000000000000003,0.059999999999999998,0
nearest_cross_group,development,test,right_to_left,0.059999999999999998,0.070000000000000007,0
nearest_cross_group,development,test,right_to_left,0.070000000000000007,0.080000000000000002,0
nearest_cross_group,development,test,right_to_left,0.080000000000000002,0.089999999999999997,0
nearest_cross_group,development,test,right_to_left,0.089999999999999997,0.10000000000000001,0
nearest_cross_group,development,test,right_to_left,0.10000000000000001,0.11,0
nearest_cross_group,development,test,right_to_left,0.11,0.12,0
nearest_cross_group,development,test,right_to_left,0.12,0.13,0
nearest_cross_group,development,test,right_to_left,0.13,0.14000000000000001,0
nearest_cross_group,development,test,right_to_left,0.14000000000000001,0.14999999999999999,0
nearest_cross_group,development,test,right_to_left,0.14999999999999999,0.16,0
nearest_cross_group,development,test,right_to_left,0.16,0.17000000000000001,0
nearest_cross_group,development,test,right_to_left,0.17000000000000001,0.17999999999999999,0
nearest_cross_group,development,test,right_to_left,0.17999999999999999,0.19,0
