protocol,candidate_id,model_name,model_type,stage,metric,mean,std,ci95_low,ci95_high
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),valid,AUROC,0.8837710558478135,0.0133906735448115,0.8671443385955213,0.9003977731001056
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),valid,AUPRC,0.7147246538722818,0.0745804513851873,0.6221207924175085,0.8073285153270551
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),valid,Accuracy,0.8699666153055983,0.0291622366783425,0.833756915915003,0.9061763146961936
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),valid,F1,0.694157702853355,0.0736109907743491,0.602757585736736,0.785557819969974
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),valid,MCC,0.617790753095309,0.0895536368400377,0.5065952263228196,0.7289862798677983
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),test,AUROC,0.9526376811594204,0.0059104853801622,0.9452988442509632,0.9599765180678774
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),test,AUPRC,0.8891394853988634,0.009307893653225,0.8775822089505446,0.9006967618471823
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),test,Accuracy,0.9122448979591836,0.0154752560082684,0.8930298297107302,0.9314599662076372
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),test,F1,0.797568710359408,0.0389545999422585,0.749200186046675,0.845937234672141
random,svm__rdkit2d_normalized_200,SVM (RBF),RDKit2D (200-d),test,MCC,0.7466867486403628,0.0458969548389898,0.6896981521896048,0.8036753450911207
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),valid,AUROC,0.8774629363940699,0.0217092979282063,0.8505072827303365,0.9044185900578032
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),valid,AUPRC,0.7568636454290412,0.0349497289793464,0.7134678252084078,0.8002594656496745
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),valid,Accuracy,0.8620184899845917,0.0204115017941115,0.8366742630575719,0.8873627169116116
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),valid,F1,0.699360330958029,0.0404284720498107,0.6491617527113918,0.7495589092046662
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),valid,MCC,0.6125897312007333,0.0549279485956242,0.5443876749343596,0.6807917874671071
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),test,AUROC,0.9220869565217392,0.0155638949050896,0.9027618285462624,0.941412084497216
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),test,AUPRC,0.7805118834100884,0.0520443358303019,0.7158903052991761,0.8451334615210007
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),test,Accuracy,0.889795918367347,0.0085373472095313,0.8791954016971064,0.9003964350375875
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),test,F1,0.776720901126408,0.0182637708513934,0.7540434343887894,0.7993983678640266
random,logreg_l1_c0_1__ecfp_2048,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit),test,MCC,0.7057984908212854,0.0240527360219501,0.6759330744445311,0.7356639071980398
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.8725348052500133,0.033873258369919,0.8304755998302303,0.9145940106697962
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.7564397210442537,0.0326786150015061,0.715863861285722,0.7970155808027855
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.8699088341037493,0.0304264515447652,0.8321294046275229,0.9076882635799756
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.7105772122614228,0.0613693353840546,0.6343771179213497,0.7867773066014959
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.6289176551353997,0.0813753204344594,0.5278768494096361,0.7299584608611632
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.8969275362318841,0.0131582710345377,0.8805893848096912,0.9132656876540772
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.7298741109252046,0.0285683398615884,0.6944018318306207,0.7653463900197885
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.8714285714285713,0.0170746944190627,0.8502275380880904,0.8926296047690523
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.7476481399464643,0.0235918769672288,0.7183549556662036,0.776941324226725
random,logreg_l1_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.6663752504632202,0.0320313508671026,0.6266030752777059,0.7061474256487346
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,AUROC,0.90621061161592,0.0183534649063345,0.8834217749994283,0.928999448232412
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,AUPRC,0.8041173293288383,0.0429213607513499,0.7508234209299709,0.8574112377277057
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,Accuracy,0.8880136106831023,0.0145792807940537,0.8699110426014222,0.9061161787647825
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,F1,0.7369458207063841,0.0361807809054614,0.6920214476291744,0.7818701937835939
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),valid,MCC,0.6718842263913127,0.0444104458896042,0.6167413745860146,0.7270270781966108
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,AUROC,0.9372753623188406,0.0103490844848439,0.9244252766996406,0.9501254479380404
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,AUPRC,0.8800359410976707,0.0217712081329998,0.8530034157615237,0.9070684664338176
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,Accuracy,0.9020408163265308,0.0198914170302224,0.8773423599268462,0.9267392727262151
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,F1,0.7856744585888574,0.043254733399156,0.7319666133752233,0.8393823038024916
random,lgbm__ecfp_1024,LightGBM,ECFP4 (1024-bit),test,MCC,0.723293015204179,0.0558316048466019,0.6539689215042145,0.7926171089041435
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,AUROC,0.8678702375259046,0.0349356398165963,0.824491911311423,0.9112485637403864
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,AUPRC,0.7549277878658401,0.0427944808166906,0.7017914217139337,0.8080641540177466
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,Accuracy,0.8676361068310221,0.0206949944903849,0.8419398772292859,0.8933323364327583
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,F1,0.7078677195660555,0.0443152653646903,0.6528430499918733,0.7628923891402378
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),valid,MCC,0.6243280978324715,0.0580661638075108,0.5522294327188827,0.6964267629460602
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,AUROC,0.8911304347826088,0.0141667685974316,0.8735400682442943,0.9087208013209233
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,AUPRC,0.7249665067810268,0.0286047085613168,0.6894490699813287,0.7604839435807249
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,Accuracy,0.863265306122449,0.018536634821005,0.8402490340173567,0.8862815782275413
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,F1,0.7358944936465152,0.0261554738194533,0.7034181834489388,0.7683708038440915
random,logreg_l1_c1__ecfp_2048,"Logistic Regression (L1, C=1)",ECFP4 (2048-bit),test,MCC,0.650321090751327,0.0353166476959595,0.6064696807700081,0.694172500732646
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.8636060630214144,0.0319761252673765,0.8239024594748592,0.9033096665679696
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.7536691741570406,0.0451844753582936,0.6975652378269221,0.809773110487159
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.8676489470980997,0.0205864412546629,0.8420875041410479,0.8932103900551515
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.708802488778382,0.0343560167735931,0.6661438596289266,0.7514611179278374
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.6265176370097575,0.0476206939003083,0.5673887358242629,0.6856465381952521
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.9067826086956522,0.0073029674334022,0.8977147769535421,0.9158504404377624
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.7583192218737095,0.0168713238232924,0.7373707064802898,0.7792677372671292
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.8755102040816327,0.0232688862265129,0.8466180657758721,0.9044023423873934
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.7534353741496599,0.043092553433444,0.6999289019606804,0.8069418463386394
random,logreg_l2_c1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.6736597519451173,0.0581211173111615,0.6014928530444703,0.7458266508457643
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.8756462883256283,0.0176490106062095,0.8537321472519814,0.8975604293992752
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.7557676838087042,0.0235441039199285,0.7265338176013608,0.7850015500160475
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.8620184899845917,0.0160322445572665,0.8421118291074355,0.8819251508617479
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.699544062874993,0.024976000933009,0.668532261697372,0.7305558640526141
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.6137641048575155,0.0353740355262881,0.5698414384733426,0.6576867712416885
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.9281159420289856,0.0134087344999656,0.9114667991389054,0.9447650849190656
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.7921393960741926,0.0522990208299565,0.7272015847683266,0.8570772073800585
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.8795918367346939,0.0182536161428554,0.8569269787330792,0.9022566947363084
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.7614191522762951,0.0324693931061164,0.7211030758129048,0.8017352287396854
random,logreg_l1_c0_1__ecfp_2048_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.6847658718356685,0.0433430702546928,0.6309483419287998,0.7385834017425372
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,AUROC,0.8957940113714862,0.0233707874416273,0.8667753459955448,0.9248126767474276
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,AUPRC,0.7912173275221859,0.045644276447012,0.7345424727338709,0.8478921823105009
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,Accuracy,0.8868772470467385,0.0089376006960939,0.8757797500320778,0.8979747440613993
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,F1,0.729287433100628,0.0238139173501294,0.6997185492707723,0.7588563169304838
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),valid,MCC,0.6664256532502326,0.0273861094538998,0.6324213070904573,0.7004299994100079
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,AUROC,0.9434202898550724,0.0068297630029092,0.934940019018096,0.9519005606920488
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,AUPRC,0.8967077482764687,0.0123506961162849,0.8813723335561225,0.9120431629968148
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,Accuracy,0.9183673469387756,0.0204081632653061,0.8930272653427804,0.9437074285347709
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,F1,0.8252550992358019,0.0394922206551125,0.7762190306392294,0.8742911678323744
random,xgb__ecfp_2048,XGBoost,ECFP4 (2048-bit),test,MCC,0.7731215456217464,0.0531701850839265,0.7071020410252038,0.839141050218289
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,AUROC,0.8628831234390775,0.0344905244787818,0.8200574809146083,0.9057087659635468
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,AUPRC,0.7482127372662364,0.051569480135357,0.6841807703760793,0.8122447041563935
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,Accuracy,0.8619863893168977,0.0202498431267082,0.8368428881371901,0.8871298904966054
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,F1,0.6986483821922626,0.0317176511738271,0.659265716622136,0.7380310477623891
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),valid,MCC,0.6123865049257591,0.0451556815249015,0.5563183208619339,0.6684546889895843
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,AUROC,0.8993623188405797,0.0075317712551474,0.8900103896303571,0.9087142480508024
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,AUPRC,0.7335853903998139,0.0133798935007331,0.7169720583401529,0.7501987224594748
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,Accuracy,0.8755102040816327,0.0232688862265129,0.8466180657758721,0.9044023423873934
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,F1,0.7558969126111983,0.0378860663652912,0.7088551479718576,0.802938677250539
random,logreg_l2_c1__ecfp_2048,"Logistic Regression (L2, C=1)",ECFP4 (2048-bit),test,MCC,0.6768192972940421,0.0514391818215149,0.6129491171292094,0.7406894774588748
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,AUROC,0.8951053456612998,0.0205339636084543,0.8696090623082557,0.920601629014344
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,AUPRC,0.7875863664066423,0.0419547766361797,0.7354926307048173,0.8396801021084672
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,Accuracy,0.8846366204417052,0.0247156005169109,0.8539481490858705,0.91532509179754
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,F1,0.7313782883782884,0.0561183264416199,0.6616981827962825,0.8010583939602944
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),valid,MCC,0.6634738509299065,0.0718195204504775,0.5742981380182894,0.7526495638415236
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,AUROC,0.9222028985507246,0.0077603248837943,0.9125671825281524,0.9318386145732968
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,AUPRC,0.8685861555320074,0.0292480020111707,0.8322699644153453,0.9049023466486694
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,Accuracy,0.9122448979591836,0.0198914170302223,0.8875464415594994,0.936943354358868
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,F1,0.8068423364075539,0.0446808095069628,0.7513637838321575,0.8623208889829502
random,lgbm__ecfp_2048,LightGBM,ECFP4 (2048-bit),test,MCC,0.7509896052581896,0.0572811051540473,0.6798657192110847,0.8221134913052944
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,AUROC,0.8758224400871459,0.0258059217619918,0.8437801560948175,0.9078647240794744
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,AUPRC,0.7590566346378198,0.0192046025163149,0.7352109710934981,0.7829022981821415
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,Accuracy,0.8507126348228043,0.0270837158981478,0.8170837598544952,0.8843415097911135
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,F1,0.6879016542881037,0.0488522160155894,0.6272436164290728,0.7485596921471346
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),valid,MCC,0.5920124446228519,0.0676500558379619,0.50801380581238,0.6760110834333237
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,AUROC,0.9438840579710146,0.0154122786207339,0.9247471864773636,0.9630209294646656
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,AUPRC,0.8643344274383837,0.0270382410328578,0.8307620169731283,0.8979068379036391
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,Accuracy,0.883673469387755,0.0116344431132565,0.8692274002348747,0.8981195385406354
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,F1,0.7713177270908363,0.0188156527813164,0.7479550084295731,0.7946804457520996
random,logreg_l1_c0_1__ecfp_1024,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit),test,MCC,0.6978613820809216,0.0254942567824657,0.6662060812731717,0.7295166828886716
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8767106381848132,0.0189371380098088,0.8531970756890175,0.9002242006806089
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.7564183063032301,0.0140201249804724,0.7390100218646602,0.7738265907418
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,Accuracy,0.8484655880842322,0.0344962832171103,0.8056327951417055,0.891298381026759
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,F1,0.688197829271,0.0514372392564995,0.6243300611192111,0.752065597422789
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),valid,MCC,0.5919265446354517,0.0752815052519273,0.4984522098335457,0.6854008794373576
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUROC,0.943768115942029,0.0119791178665344,0.9288940765569136,0.9586421553271444
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,AUPRC,0.8571955010546416,0.031282731477615,0.8183528596134113,0.8960381424958719
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,Accuracy,0.883673469387755,0.0275699103798087,0.8494409042354422,0.917906034540068
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,F1,0.770461785368812,0.0453397927843354,0.7141649969824839,0.8267585737551402
random,logreg_l1_c0_1__ecfp_1024_rdkit2d_normalized_200,"Logistic Regression (L1, C=0.1)",ECFP4 (1024-bit) + RDKit2D (200-d),test,MCC,0.6966703872584366,0.0616268721784341,0.6201505187525695,0.7731902557643036
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,AUROC,0.8550727987672033,0.0515151650592461,0.7911082729516128,0.919037324582794
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,AUPRC,0.7124044104988771,0.0885496443286864,0.6024555050821989,0.8223533159155554
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,Accuracy,0.8540896250642014,0.03684051696945,0.8083460814680203,0.8998331686603824
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,F1,0.647838823690605,0.078413395107003,0.5504757340093119,0.745201913371898
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),valid,MCC,0.5663913699446177,0.1046745738251044,0.4364207200986633,0.6963620197905721
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,AUROC,0.9165797101449276,0.0099450284907796,0.9042313263068156,0.9289280939830394
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,AUPRC,0.7335301560731871,0.0373226537430215,0.6871879606030521,0.779872351543322
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,Accuracy,0.8795918367346939,0.0133044947044952,0.8630721246458295,0.8961115488235583
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,F1,0.7279969126480754,0.0302302582984247,0.6904610892625207,0.7655327360336301
random,knn_k5__ecfp_1024,k-Nearest Neighbors (k=5),ECFP4 (1024-bit),test,MCC,0.6533522820010995,0.0382192137847563,0.6058968602049145,0.7008077037972845
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUROC,0.8470901748233167,0.0543047835101129,0.77966188020856,0.9145184694380736
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,AUPRC,0.7010963132578288,0.0968316886727822,0.5808638915475597,0.821328734968098
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,Accuracy,0.8439201335387775,0.0372636657279156,0.797651181363325,0.8901890857142299
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,F1,0.6204101936030901,0.0766890820526894,0.525188121362971,0.7156322658432093
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),valid,MCC,0.5337705539432552,0.1053084952826728,0.4030127866457491,0.6645283212407613
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUROC,0.9201159420289856,0.010542121034214,0.9070261698760952,0.9332057141818758
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,AUPRC,0.7697741916688589,0.0279102759045681,0.7351190068982225,0.8044293764394952
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,Accuracy,0.8795918367346939,0.0151350989532564,0.8607991292551838,0.898384544214204
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,F1,0.7182160912899033,0.0495518794470095,0.6566893065372184,0.7797428760425882
random,knn_k5__ecfp_2048_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (2048-bit) + RDKit2D (200-d),test,MCC,0.6485574418374718,0.052847559813583,0.5829385294240256,0.714176354250918
random,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUROC,0.8605211488389394,0.0539668876915012,0.7935124072972963,0.9275298903805824
random,knn_k5__ecfp_1024_rdkit2d_normalized_200,k-Nearest Neighbors (k=5),ECFP4 (1024-bit) + RDKit2D (200-d),valid,AUPRC,0.7201387891314043,0.0862211108817892,0.6130811398643515,0.827196438398457
