source,source_row,raw_smiles,canonical_smiles,status,representative_source_row
reinvent,71970,Cc1ccnc(N2CCC(N3CCCCC3)CC2)n1,Cc1ccnc(N2CCC(N3CCCCC3)CC2)n1,eligible,71970
reinvent,71971,CCN(c1ccccc1)c1ccc(F)cc1,CCN(c1ccccc1)c1ccc(F)cc1,within_source_duplicate,37817
reinvent,71972,CCN(CC)c1cc(C(=O)Nc2ccc(F)c(Cl)c2)ncn1,CCN(CC)c1cc(C(=O)Nc2ccc(F)c(Cl)c2)ncn1,eligible,71972
reinvent,71973,O=C(NC1CCN(Cc2cccc(F)c2F)CC1)c1ccc(Br)cc1,O=C(NC1CCN(Cc2cccc(F)c2F)CC1)c1ccc(Br)cc1,eligible,71973
reinvent,71974,Brc1ccc(NCc2ccccn2)cc1,Brc1ccc(NCc2ccccn2)cc1,within_source_duplicate,30821
reinvent,71975,O=C(Nc1ccccc1)c1cccs1,O=C(Nc1ccccc1)c1cccs1,within_source_duplicate,15471
reinvent,71976,COc1cc(C(=O)NCCc2ccccc2)cc(OC)c1OC,COc1cc(C(=O)NCCc2ccccc2)cc(OC)c1OC,within_source_duplicate,15379
reinvent,71977,CC(=O)Nc1ccc(CC(=O)Nc2ccc(Cl)cc2)cc1,CC(=O)Nc1ccc(CC(=O)Nc2ccc(Cl)cc2)cc1,eligible,71977
reinvent,71978,O=C(Nc1ccccc1)c1cccc(C2CCCCC2)n1,O=C(Nc1ccccc1)c1cccc(C2CCCCC2)n1,eligible,71978
reinvent,71979,CC(C)(C)NC(=O)Cc1nc(-c2ccccc2)cs1,CC(C)(C)NC(=O)Cc1nc(-c2ccccc2)cs1,eligible,71979
reinvent,71980,CCN1CCc2cc(OCc3ccccc3)c(OC)cc2C1=O,CCN1CCc2cc(OCc3ccccc3)c(OC)cc2C1=O,eligible,71980
reinvent,71981,Cc1cc(C)nc(SCC(=O)NCCc2ccccc2)n1,Cc1cc(C)nc(SCC(=O)NCCc2ccccc2)n1,eligible,71981
reinvent,71982,CC(=O)Nc1ccc(NC(=O)c2cccnc2)cc1,CC(=O)Nc1ccc(NC(=O)c2cccnc2)cc1,within_source_duplicate,60519
reinvent,71983,NC(=O)c1cccc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)c1,NC(=O)c1cccc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)c1,eligible,71983
reinvent,71984,O=C(CNC(=O)c1ccc(Cl)cc1)NCc1ccccc1,O=C(CNC(=O)c1ccc(Cl)cc1)NCc1ccccc1,eligible,71984
reinvent,71985,Cc1ccc(CNC(=O)CCc2ccccc2)cc1,Cc1ccc(CNC(=O)CCc2ccccc2)cc1,within_source_duplicate,61530
reinvent,71986,CNc1cccc(NC(C)=O)c1,CNc1cccc(NC(C)=O)c1,within_source_duplicate,20881
reinvent,71987,Cc1cccc(C(=O)NCC(=O)NCc2ccccc2)c1,Cc1cccc(C(=O)NCC(=O)NCc2ccccc2)c1,within_source_duplicate,40623
reinvent,71988,Cc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,Cc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,within_source_duplicate,23560
reinvent,71989,CC(=O)NCCNc1ccc(O)cc1,CC(=O)NCCNc1ccc(O)cc1,eligible,71989
reinvent,71990,N=c1cc[nH]c(=NC2CCC(CNC(=O)c3ccc(Cl)c(Cl)c3)CC2)[nH]1,N=c1cc[nH]c(=NC2CCC(CNC(=O)c3ccc(Cl)c(Cl)c3)CC2)[nH]1,eligible,71990
reinvent,71991,O=C(Nc1ccc(N2CCOCC2)cc1)c1cncc(Br)c1,O=C(Nc1ccc(N2CCOCC2)cc1)c1cncc(Br)c1,eligible,71991
reinvent,71992,COc1cccc(CNc2cccc(F)c2)c1,COc1cccc(CNc2cccc(F)c2)c1,within_source_duplicate,34203
reinvent,71993,Oc1cccc(CNCCN2CCCC2)c1,Oc1cccc(CNCCN2CCCC2)c1,within_source_duplicate,12212
reinvent,71994,O=C(Nc1ccc(Cl)cc1)Nc1cccnc1,O=C(Nc1ccc(Cl)cc1)Nc1cccnc1,within_source_duplicate,22618
reinvent,71995,O=C(Nc1cccc(Cl)c1)c1ccco1,O=C(Nc1cccc(Cl)c1)c1ccco1,within_source_duplicate,20992
reinvent,71996,COc1ccc(C)cc1Cn1nc(C)ccc1=O,COc1ccc(C)cc1Cn1nc(C)ccc1=O,eligible,71996
reinvent,71997,O=C(NCCc1ccccc1)NCc1cccc(F)c1,O=C(NCCc1ccccc1)NCc1cccc(F)c1,eligible,71997
reinvent,71998,COc1cc(C(=O)Nc2ccccc2)cc(OC)c1OC,COc1cc(C(=O)Nc2ccccc2)cc(OC)c1OC,within_source_duplicate,58551
reinvent,71999,Nc1nc(O)c(Cc2ccccc2)s1,Nc1nc(O)c(Cc2ccccc2)s1,eligible,71999
reinvent,72000,COc1cc(CNC2CCN(CCc3ccccc3)CC2)cc(OC)c1OC,COc1cc(CNC2CCN(CCc3ccccc3)CC2)cc(OC)c1OC,within_source_duplicate,68218
reinvent,72001,Cc1cc(Cl)ncc1C(=O)Nc1ccc(Cl)cc1,Cc1cc(Cl)ncc1C(=O)Nc1ccc(Cl)cc1,eligible,72001
reinvent,72002,O=C(NCCc1cccc(F)c1)c1ccc(Cl)c(Cl)c1,O=C(NCCc1cccc(F)c1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,42012
reinvent,72003,CC(=O)N1CCC(CN2CCN(c3cc(C)c(Cl)cn3)CC2)CC1,CC(=O)N1CCC(CN2CCN(c3cc(C)c(Cl)cn3)CC2)CC1,eligible,72003
reinvent,72004,O=S(=O)(N=c1[nH]ccs1)c1ccc(NC2CCNCC2)cc1F,O=S(=O)(N=c1[nH]ccs1)c1ccc(NC2CCNCC2)cc1F,eligible,72004
reinvent,72005,Cc1ccc(CNc2cccc(C)c2)cc1,Cc1ccc(CNc2cccc(C)c2)cc1,eligible,72005
reinvent,72006,CN(C)c1ccc(C(=O)NCc2ccc(F)cc2)cc1,CN(C)c1ccc(C(=O)NCc2ccc(F)cc2)cc1,within_source_duplicate,38525
reinvent,72007,COc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1OC,COc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1OC,within_source_duplicate,33456
reinvent,72008,Fc1cccc(CN2CCC(NCc3ccncc3)CC2)c1,Fc1cccc(CN2CCC(NCc3ccncc3)CC2)c1,within_source_duplicate,48777
reinvent,72009,CCN(CC)Cc1cc(O)ccc1O,CCN(CC)Cc1cc(O)ccc1O,eligible,72009
reinvent,72010,COc1ccc(NCCNC(=O)COc2ccccc2)cc1,COc1ccc(NCCNC(=O)COc2ccccc2)cc1,eligible,72010
reinvent,72011,Cc1cccc(NC(=O)C(=O)NCc2ccccc2)c1,Cc1cccc(NC(=O)C(=O)NCc2ccccc2)c1,eligible,72011
reinvent,72012,O=C(Cc1cccc(F)c1)Nc1ccccc1,O=C(Cc1cccc(F)c1)Nc1ccccc1,within_source_duplicate,23897
reinvent,72013,O=C(Cc1ccc(Cl)cc1)NCc1ccco1,O=C(Cc1ccc(Cl)cc1)NCc1ccco1,within_source_duplicate,56484
reinvent,72014,Cc1cccc(C(=O)NCCc2ccc(Cl)cc2)c1,Cc1cccc(C(=O)NCCc2ccc(Cl)cc2)c1,within_source_duplicate,11851
reinvent,72015,COc1ccccc1N1CCN(CCc2ccccn2)CC1,COc1ccccc1N1CCN(CCc2ccccn2)CC1,eligible,72015
reinvent,72016,Cc1cc(CN2CCN(C(=O)Cc3ccccc3)CC2)ccc1Cl,Cc1cc(CN2CCN(C(=O)Cc3ccccc3)CC2)ccc1Cl,within_source_duplicate,46892
reinvent,72017,CCCCC(=O)Nc1ccc(N2CCN(C)CC2)cc1,CCCCC(=O)Nc1ccc(N2CCN(C)CC2)cc1,eligible,72017
reinvent,72018,Cc1ccc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)cc1,Cc1ccc(CN2CCC(NC(=O)c3ccc(Cl)cc3)CC2)cc1,within_source_duplicate,52438
reinvent,72019,O=C(Cc1ccccn1)Nc1cccc(Cl)c1,O=C(Cc1ccccn1)Nc1cccc(Cl)c1,within_source_duplicate,58494
reinvent,72020,CNc1ccc(-c2ccc(-c3cncs3)nc2)cc1,CNc1ccc(-c2ccc(-c3cncs3)nc2)cc1,eligible,72020
reinvent,72021,Fc1ccc(NC2CCNCC2)cc1Cl,Fc1ccc(NC2CCNCC2)cc1Cl,eligible,72021
reinvent,72022,Brc1cc(Br)c(CN2CCCCC2)s1,Brc1cc(Br)c(CN2CCCCC2)s1,eligible,72022
reinvent,72023,Cc1ccc(N)cc1C,Cc1ccc(N)cc1C,within_source_duplicate,19007
reinvent,72024,Fc1ccccc1N1CCN(Cc2cccc(Br)c2)CC1,Fc1ccccc1N1CCN(Cc2cccc(Br)c2)CC1,eligible,72024
reinvent,72025,Cn1cc(CNC(=O)N=c2[nH]ccs2)cn1,Cn1cc(CNC(=O)N=c2[nH]ccs2)cn1,eligible,72025
reinvent,72026,CN(C)c1nnc(-c2ccccc2)s1,CN(C)c1nnc(-c2ccccc2)s1,eligible,72026
reinvent,72027,CON=CNc1cccc(C)c1,CON=CNc1cccc(C)c1,eligible,72027
reinvent,72028,O=C(NCCNC(=O)c1ccco1)c1ccc(Cl)c(Cl)c1,O=C(NCCNC(=O)c1ccco1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,38958
reinvent,72029,O=C(NCCc1ccc(Cl)cc1)c1cccnc1,O=C(NCCc1ccc(Cl)cc1)c1cccnc1,within_source_duplicate,17646
reinvent,72030,Clc1cccc(CN2CCC(Nc3ccc(Br)cc3)CC2)c1,Clc1cccc(CN2CCC(Nc3ccc(Br)cc3)CC2)c1,eligible,72030
reinvent,72031,CCCN1CCC(NC(=O)c2ccccc2Cl)CC1,CCCN1CCC(NC(=O)c2ccccc2Cl)CC1,eligible,72031
reinvent,72032,Clc1ccc(Cc2cccc(Cl)c2)cc1,Clc1ccc(Cc2cccc(Cl)c2)cc1,within_source_duplicate,45780
reinvent,72033,COc1ccc(OCC(=O)Nc2ccccc2)cc1,COc1ccc(OCC(=O)Nc2ccccc2)cc1,within_source_duplicate,24497
reinvent,72034,O=C(NCCc1ccccc1)c1ccc(Cl)cc1,O=C(NCCc1ccccc1)c1ccc(Cl)cc1,within_source_duplicate,9703
reinvent,72035,Cc1cccc(C(=O)Nc2cccc(Br)c2)c1,Cc1cccc(C(=O)Nc2cccc(Br)c2)c1,within_source_duplicate,36480
reinvent,72036,COc1ccccc1N1CCC(CNc2ccccc2)CC1,COc1ccccc1N1CCC(CNc2ccccc2)CC1,eligible,72036
reinvent,72037,COc1cc(CN2CCN(c3ncc(C)cn3)CC2)cc(OC)c1OC,COc1cc(CN2CCN(c3ncc(C)cn3)CC2)cc(OC)c1OC,eligible,72037
reinvent,72038,O=C(Nc1ccc(Cl)cc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,O=C(Nc1ccc(Cl)cc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,eligible,72038
reinvent,72039,COc1cccc(CN(C)C(=O)COc2ccccc2)c1,COc1cccc(CN(C)C(=O)COc2ccccc2)c1,eligible,72039
reinvent,72040,OCCC1CCN(c2ncnc3scc(-c4ccc(Cl)cc4)c23)CC1,OCCC1CCN(c2ncnc3scc(-c4ccc(Cl)cc4)c23)CC1,eligible,72040
reinvent,72041,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc(Cl)cc3F)c2)c1,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc(Cl)cc3F)c2)c1,eligible,72041
reinvent,72042,c1cncc(CN=c2[nH]nc(-c3cccnc3)o2)c1,c1cncc(CN=c2[nH]nc(-c3cccnc3)o2)c1,eligible,72042
reinvent,72043,c1cncc(CNC2CCN(CCc3ccncc3)CC2)c1,c1cncc(CNC2CCN(CCc3ccncc3)CC2)c1,eligible,72043
reinvent,72044,O=C(NCc1cccnc1)Nc1ccccc1,O=C(NCc1cccnc1)Nc1ccccc1,within_source_duplicate,15429
reinvent,72045,COc1ccccc1NC(=O)CN(C)C(=O)Cc1ccoc1,COc1ccccc1NC(=O)CN(C)C(=O)Cc1ccoc1,eligible,72045
reinvent,72046,c1cnc(-c2cnc3[nH]ccc3c2)cn1,c1cnc(-c2cnc3[nH]ccc3c2)cn1,eligible,72046
reinvent,72047,CC(=O)Nc1cccc(C)c1,CC(=O)Nc1cccc(C)c1,within_source_duplicate,16623
reinvent,72048,CCN1CCN(CCCOc2ccc(C)cc2)CC1,CCN1CCN(CCCOc2ccc(C)cc2)CC1,eligible,72048
reinvent,72049,Cc1cc[nH]c(=NCC(=O)NC2CCCN(Cc3ncccc3C)C2)n1,Cc1cc[nH]c(=NCC(=O)NC2CCCN(Cc3ncccc3C)C2)n1,eligible,72049
reinvent,72050,COc1ccc(CCNC(=O)c2cccs2)cc1OC,COc1ccc(CCNC(=O)c2cccs2)cc1OC,within_source_duplicate,12683
reinvent,72051,Cc1ccc(Cl)cc1N1CCN(CC(C)Cc2ccccc2)CC1,Cc1ccc(Cl)cc1N1CCN(CC(C)Cc2ccccc2)CC1,eligible,72051
reinvent,72052,O=C(Nc1ccccc1)c1cccc(O)c1,O=C(Nc1ccccc1)c1cccc(O)c1,within_source_duplicate,17058
reinvent,72053,O=C(Nc1ccccc1)c1csc2ccccc12,O=C(Nc1ccccc1)c1csc2ccccc12,eligible,72053
reinvent,72054,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,within_source_duplicate,66311
reinvent,72055,O=C(Nc1ccc(Cl)cc1)c1ccc(Cl)s1,O=C(Nc1ccc(Cl)cc1)c1ccc(Cl)s1,within_source_duplicate,18822
reinvent,72056,CCc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,CCc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,eligible,72056
reinvent,72057,Cc1ccc(CN2CCC(NC(=O)c3cccc(F)c3)CC2)o1,Cc1ccc(CN2CCC(NC(=O)c3cccc(F)c3)CC2)o1,within_source_duplicate,43824
reinvent,72058,O=C(c1ccc(Cl)cc1)N(Cc1ccccc1)Cc1cccnc1,O=C(c1ccc(Cl)cc1)N(Cc1ccccc1)Cc1cccnc1,eligible,72058
reinvent,72059,NCCOc1ccc(Cl)c(C(=O)Nc2ccc(Br)cc2)c1,NCCOc1ccc(Cl)c(C(=O)Nc2ccc(Br)cc2)c1,eligible,72059
reinvent,72060,CCOc1ccc2ncc(-c3ccncn3)cc2n1,CCOc1ccc2ncc(-c3ccncn3)cc2n1,eligible,72060
reinvent,72061,Cc1cccnc1CN1CCN(CCc2ccccc2F)CC1,Cc1cccnc1CN1CCN(CCc2ccccc2F)CC1,eligible,72061
reinvent,72062,CCOc1ccc(C(=O)NCCNC(=O)c2ccco2)cc1,CCOc1ccc(C(=O)NCCNC(=O)c2ccco2)cc1,eligible,72062
reinvent,72063,O=C(NC1CCN(Cc2cc(Cl)cc(Cl)c2)CC1)c1ccc(Cl)c(Cl)c1,O=C(NC1CCN(Cc2cc(Cl)cc(Cl)c2)CC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,43399
reinvent,72064,O=C(CN1CCN(c2ccccc2F)CC1)NCc1ccccc1,O=C(CN1CCN(c2ccccc2F)CC1)NCc1ccccc1,within_source_duplicate,17110
reinvent,72065,Cc1ccc(NC(=O)CNC(=O)c2ccc(Br)cc2)cc1,Cc1ccc(NC(=O)CNC(=O)c2ccc(Br)cc2)cc1,eligible,72065
reinvent,72066,CNc1ccc(-c2ccc(N)cc2)cc1,CNc1ccc(-c2ccc(N)cc2)cc1,within_source_duplicate,35144
reinvent,72067,Clc1ccc(-c2cnc3ccccn23)cc1,Clc1ccc(-c2cnc3ccccn23)cc1,eligible,72067
reinvent,72068,Cc1cnc(N2CCN(Cc3ccccc3C)CC2)nc1,Cc1cnc(N2CCN(Cc3ccccc3C)CC2)nc1,eligible,72068
reinvent,72069,CN1CCN(CC(=O)Nc2ccccc2)CC1,CN1CCN(CC(=O)Nc2ccccc2)CC1,within_source_duplicate,13652
reinvent,72070,Cc1ccc(O)c(CN2CCN(C(=O)Cc3ccccc3)CC2)c1,Cc1ccc(O)c(CN2CCN(C(=O)Cc3ccccc3)CC2)c1,eligible,72070
reinvent,72071,Cc1cccc(C(=O)Nc2ccc(O)cc2)c1,Cc1cccc(C(=O)Nc2ccc(O)cc2)c1,within_source_duplicate,59797
reinvent,72072,CCN(CC)c1ccc(C(C)=NO)cc1,CCN(CC)c1ccc(C(C)=NO)cc1,eligible,72072
reinvent,72073,O=C(NCCOc1ccc(F)cc1)c1cc(Cl)ccc1Cl,O=C(NCCOc1ccc(F)cc1)c1cc(Cl)ccc1Cl,eligible,72073
reinvent,72074,Cc1ccc(OCC(=O)N2CCN(c3ccccc3)CC2)cc1,Cc1ccc(OCC(=O)N2CCN(c3ccccc3)CC2)cc1,within_source_duplicate,31385
reinvent,72075,CCOc1cccc(C(=O)NCCc2ccccc2)c1,CCOc1cccc(C(=O)NCCc2ccccc2)c1,within_source_duplicate,17588
reinvent,72076,CCc1cnc(N2CCN(c3ccccc3)CC2)nc1,CCc1cnc(N2CCN(c3ccccc3)CC2)nc1,eligible,72076
reinvent,72077,Cc1ccc(N2CCCN(CCc3cccs3)CC2)cc1,Cc1ccc(N2CCCN(CCc3cccs3)CC2)cc1,eligible,72077
reinvent,72078,Cc1cc(NC(=O)c2sccc2C)ccc1Cl,Cc1cc(NC(=O)c2sccc2C)ccc1Cl,eligible,72078
reinvent,72079,O=C(NCCN1CCCCC1)c1ccc(Cl)c(Cl)c1,O=C(NCCN1CCCCC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,26183
reinvent,72080,O=S(=O)(NCCN1CCOCC1)c1cccc(Cl)c1,O=S(=O)(NCCN1CCOCC1)c1cccc(Cl)c1,within_source_duplicate,49578
reinvent,72081,COc1ccccc1NC(=O)Nc1ccccc1,COc1ccccc1NC(=O)Nc1ccccc1,within_source_duplicate,13705
reinvent,72082,COc1ccc(NC(=O)c2ccco2)cc1,COc1ccc(NC(=O)c2ccco2)cc1,within_source_duplicate,22611
reinvent,72083,COc1cccc(NC2CCN(Cc3ccccc3)CC2)c1,COc1cccc(NC2CCN(Cc3ccccc3)CC2)c1,within_source_duplicate,18022
reinvent,72084,COc1ccc(CCNC(=O)c2cccc(O)c2)cc1OC,COc1ccc(CCNC(=O)c2cccc(O)c2)cc1OC,within_source_duplicate,35305
reinvent,72085,O=C(Cc1ccccc1)Nc1ccccc1,O=C(Cc1ccccc1)Nc1ccccc1,within_source_duplicate,9106
reinvent,72086,O=C(NCCc1ccc(O)c(Br)c1)c1ccco1,O=C(NCCc1ccc(O)c(Br)c1)c1ccco1,eligible,72086
reinvent,72087,CCNc1ccc(=NCc2ccc(C)cc2)[nH]c1,CCNc1ccc(=NCc2ccc(C)cc2)[nH]c1,eligible,72087
reinvent,72088,O=C(NCCN1CCCC1)c1cc(Br)ccc1Cl,O=C(NCCN1CCCC1)c1cc(Br)ccc1Cl,within_source_duplicate,53424
reinvent,72089,O=C(Nc1cccc(F)c1)c1cccc(F)c1,O=C(Nc1cccc(F)c1)c1cccc(F)c1,eligible,72089
reinvent,72090,Clc1ccc(CNC2CCN(CCc3ccccc3)CC2)cc1,Clc1ccc(CNC2CCN(CCc3ccccc3)CC2)cc1,within_source_duplicate,7926
reinvent,72091,Cc1cc(Cl)nc(=NCc2ccccc2Cl)[nH]1,Cc1cc(Cl)nc(=NCc2ccccc2Cl)[nH]1,eligible,72091
reinvent,72092,COc1ccc(CNCc2ccc(C)cc2)cc1,COc1ccc(CNCc2ccc(C)cc2)cc1,within_source_duplicate,35424
reinvent,72093,Cc1ccccc1CC(=O)NCc1ccc(F)cc1,Cc1ccccc1CC(=O)NCc1ccc(F)cc1,within_source_duplicate,13305
reinvent,72094,COc1ccc(N2CCN(CCCCn3cccnc3=O)CC2)cc1,COc1ccc(N2CCN(CCCCn3cccnc3=O)CC2)cc1,eligible,72094
reinvent,72095,Cc1ccc(Cl)cc1NC(=O)C1CCCCC1,Cc1ccc(Cl)cc1NC(=O)C1CCCCC1,eligible,72095
reinvent,72096,CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,eligible,72096
reinvent,72097,O=C(NCCN1CCCCC1)c1ccc(Cl)c(Cl)c1,O=C(NCCN1CCCCC1)c1ccc(Cl)c(Cl)c1,within_source_duplicate,26183
reinvent,72098,CN(C)c1ccc(C=CC(=O)CCc2ccccc2)cc1,CN(C)c1ccc(C=CC(=O)CCc2ccccc2)cc1,eligible,72098
reinvent,72099,Fc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,Fc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,within_source_duplicate,21389
reinvent,72100,Cc1ccc(N2CCN(CCNC(=O)c3ccc(Cl)cc3)CC2)cc1,Cc1ccc(N2CCN(CCNC(=O)c3ccc(Cl)cc3)CC2)cc1,within_source_duplicate,70303
reinvent,72101,COc1ccc(NC(=O)CN(C)C(=O)c2ccco2)cc1,COc1ccc(NC(=O)CN(C)C(=O)c2ccco2)cc1,within_source_duplicate,71450
reinvent,72102,COc1cccc(CNC2CCN(CCc3cccs3)CC2)c1OC,COc1cccc(CNC2CCN(CCc3cccs3)CC2)c1OC,within_source_duplicate,64962
reinvent,72103,O=C(N=c1cc[nH]cc1)c1cccc(-c2cccc(F)c2)c1,O=C(N=c1cc[nH]cc1)c1cccc(-c2cccc(F)c2)c1,eligible,72103
reinvent,72104,Fc1ccc(NCc2cccc(Br)c2)cc1,Fc1ccc(NCc2cccc(Br)c2)cc1,within_source_duplicate,18272
reinvent,72105,Cc1cccc(NC(=O)c2ccc(C)c(C)c2)c1,Cc1cccc(NC(=O)c2ccc(C)c(C)c2)c1,within_source_duplicate,63726
reinvent,72106,O=c1[nH]c(=O)n(Cc2ccc(F)cc2)c2ncsc12,O=c1[nH]c(=O)n(Cc2ccc(F)cc2)c2ncsc12,eligible,72106
reinvent,72107,Brc1cccc(CNC2CCN(CCCc3ccco3)CC2)c1,Brc1cccc(CNC2CCN(CCCc3ccco3)CC2)c1,eligible,72107
reinvent,72108,O=C(NCCN1CCCCC1)c1cccc(Cl)c1,O=C(NCCN1CCCCC1)c1cccc(Cl)c1,within_source_duplicate,54956
reinvent,72109,O=C(CN1CCCCC1)NCc1ccccc1,O=C(CN1CCCCC1)NCc1ccccc1,eligible,72109
reinvent,72110,COc1cc(NC(=O)c2cccc(O)c2)cc(OC)c1,COc1cc(NC(=O)c2cccc(O)c2)cc(OC)c1,eligible,72110
reinvent,72111,COc1ccc(C(=O)Nc2ccc(Br)cc2)cc1Br,COc1ccc(C(=O)Nc2ccc(Br)cc2)cc1Br,within_source_duplicate,54584
reinvent,72112,CN1CCc2ccccc21,CN1CCc2ccccc21,within_source_duplicate,24899
reinvent,72113,Fc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,Fc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,within_source_duplicate,21389
reinvent,72114,O=C(NCCc1cccnc1)c1cc(Br)cs1,O=C(NCCc1cccnc1)c1cc(Br)cs1,eligible,72114
reinvent,72115,O=C(CNC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccccc1,O=C(CNC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccccc1,within_source_duplicate,66868
reinvent,72116,NC(=O)N1CCN(Cc2cccc(O)c2)CC1,NC(=O)N1CCN(Cc2cccc(O)c2)CC1,eligible,72116
reinvent,72117,O=C(NCCc1ccncc1)c1ccc(Cl)c(Br)c1,O=C(NCCc1ccncc1)c1ccc(Cl)c(Br)c1,eligible,72117
reinvent,72118,O=C(Cc1ccccc1)NCCC(=O)Nc1ccccc1F,O=C(Cc1ccccc1)NCCC(=O)Nc1ccccc1F,eligible,72118
reinvent,72119,COc1cccc(CCNC(=O)c2cccc(Cl)c2)c1,COc1cccc(CCNC(=O)c2cccc(Cl)c2)c1,within_source_duplicate,63926
reinvent,72120,O=C(Cc1ccc(O)c(Cl)c1)NCc1ccccn1,O=C(Cc1ccc(O)c(Cl)c1)NCc1ccccn1,eligible,72120
reinvent,72121,Cc1ccccc1NC(=O)Cc1cccs1,Cc1ccccc1NC(=O)Cc1cccs1,within_source_duplicate,7223
reinvent,72122,CC(=O)Nc1cccc(C(=O)Nc2cccc(O)c2)c1,CC(=O)Nc1cccc(C(=O)Nc2cccc(O)c2)c1,eligible,72122
reinvent,72123,Cc1ccc(N(CCN(C)C)C(=O)c2ccc(Cl)cc2)cc1,Cc1ccc(N(CCN(C)C)C(=O)c2ccc(Cl)cc2)cc1,within_source_duplicate,30080
reinvent,72124,O=C(Cc1ccccc1)NC1CCN(C(=O)NCc2ccccc2)CC1,O=C(Cc1ccccc1)NC1CCN(C(=O)NCc2ccccc2)CC1,eligible,72124
reinvent,72125,O=C(NCCN1CCC(NCc2ccc(F)cc2)CC1)c1cc(Cl)cc(Cl)c1,O=C(NCCN1CCC(NCc2ccc(F)cc2)CC1)c1cc(Cl)cc(Cl)c1,eligible,72125
reinvent,72126,COc1cccc(CNc2ccc(C)cc2)c1,COc1cccc(CNc2ccc(C)cc2)c1,within_source_duplicate,18478
reinvent,72127,Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1C,Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1C,within_source_duplicate,59209
reinvent,72128,CNCCN1CCN(c2cccc(Cl)c2Cl)CC1,CNCCN1CCN(c2cccc(Cl)c2Cl)CC1,eligible,72128
reinvent,72129,CCNc1ccc(C(=O)Nc2cccc(Cl)c2)cc1,CCNc1ccc(C(=O)Nc2cccc(Cl)c2)cc1,within_source_duplicate,54624
reinvent,72130,CCN(Cc1ccccc1)Cc1coc(-c2ccccc2)n1,CCN(Cc1ccccc1)Cc1coc(-c2ccccc2)n1,eligible,72130
reinvent,72131,O=C(c1ccco1)N1CCN(c2ccc(F)cc2)CC1,O=C(c1ccco1)N1CCN(c2ccc(F)cc2)CC1,within_source_duplicate,38452
reinvent,72132,CCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,CCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,eligible,72132
reinvent,72133,O=C(CCNC(=O)c1ccccc1Cl)Nc1ccccc1Cl,O=C(CCNC(=O)c1ccccc1Cl)Nc1ccccc1Cl,within_source_duplicate,50861
reinvent,72134,COc1ccc(NC(=O)c2ccc(N3CCCCC3)nc2)cc1,COc1ccc(NC(=O)c2ccc(N3CCCCC3)nc2)cc1,within_source_duplicate,48135
reinvent,72135,Cc1ccc(F)c(CNC(=O)c2ccc(NS(C)(=O)=O)c(F)c2)c1,Cc1ccc(F)c(CNC(=O)c2ccc(NS(C)(=O)=O)c(F)c2)c1,eligible,72135
reinvent,72136,Cc1ccc(NC(=O)c2ccccc2C)cc1,Cc1ccc(NC(=O)c2ccccc2C)cc1,within_source_duplicate,19065
reinvent,72137,O=C(NC(=O)c1cccc(Cl)c1)Nc1ccccc1,O=C(NC(=O)c1cccc(Cl)c1)Nc1ccccc1,eligible,72137
reinvent,72138,Fc1cccc(CNC2CCN(CCc3cccs3)CC2)c1,Fc1cccc(CNC2CCN(CCc3cccs3)CC2)c1,within_source_duplicate,25519
reinvent,72139,Cc1nc(C)c(CC(=O)Nc2ccc(N(C)C)cc2)s1,Cc1nc(C)c(CC(=O)Nc2ccc(N(C)C)cc2)s1,eligible,72139
