screen_id,global_rank,canonical_smiles,sources,source_count,source_row_count,rf_antagonistic_score,lightgbm_antagonistic_score,tabpfn_antagonistic_score,rf_pred_label,tabpfn_pred_label,lightgbm_pred_label,consensus_all_antagonistic,consensus_all_non_antagonistic,consensus_vote_count,consensus_mean_score,consensus_min_score,consensus_max_score,model_score_range
screen_708ad544bb3f128ebb2a,428,C=CCN1CCC23c4c5ccc(O)c4OC2c2[nH]c4ccccc4c2CC3(O)C1C5,reinvent,1,1,0.7233333333333334,0.9935853563160726,0.78027344,1,1,1,1,0,3,0.8323973757164685,0.7233333333333334,0.9935853563160726,0.2702520229827392
screen_e0b9991c1dceb1dc0633,429,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)[C@H]1C5,gpcrdb,1,1,0.7233333333333334,0.9935853563160726,0.78027344,1,1,1,1,0,3,0.8323973757164685,0.7233333333333334,0.9935853563160726,0.2702520229827392
screen_2e2578b4558fd5a5cfed,430,CC(C)CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,gpcrdb,1,1,0.7133333333333334,0.997205565359065,0.7862288,1,1,1,1,0,3,0.8322558915568289,0.7133333333333334,0.997205565359065,0.28387223202573164
screen_2b97458d3cbec2d9e8f5,431,Cc1cccc(CCCN2CC[C@@](C)(c3cccc(O)c3)[C@@H](C)C2)c1,gpcrdb,1,1,0.725,0.9644345269443768,0.8068376,1,1,1,1,0,3,0.8320907150984532,0.725,0.9644345269443768,0.23943452694437684
screen_3dcb644676c9575d7322,432,CC(C)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.7,0.9215016464234127,0.87440497,1,1,1,1,0,3,0.8319688710848734,0.7,0.9215016464234127,0.22150164642341275
screen_4a86b567f44878e09cc7,433,CCCCCNC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6766666666666666,0.9515560380398616,0.8665934,1,1,1,1,0,3,0.831605375070684,0.6766666666666666,0.9515560380398616,0.2748893713731949
screen_4993eb3df8086175538d,434,CCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6766666666666666,0.9558321621070639,0.8623047,1,1,1,1,0,3,0.8316011720912435,0.6766666666666666,0.9558321621070639,0.27916549544039726
screen_1cacaf4d54598e9e136e,435,CC1(C)CN(Cc2ccc(Oc3ccc(C(N)=O)cn3)cc2)[C@H]1c1ccccc1,gpcrdb,1,1,0.7016666666666667,0.9921701520972512,0.8005858,1,1,1,1,0,3,0.8314742083778999,0.7016666666666667,0.9921701520972512,0.2905034854305846
screen_a4564944b4bc56f74538,436,CC1(C)CN(Cc2ccc(Oc3ccc(C(N)=O)cn3)cc2)[C@@H]1c1ccccc1,gpcrdb,1,1,0.7016666666666667,0.9921701520972512,0.8005858,1,1,1,1,0,3,0.8314742083778999,0.7016666666666667,0.9921701520972512,0.2905034854305846
screen_e528732f0fc845bcf7e8,437,CC1(C)CN(Cc2ccc(Oc3ccc(C(N)=O)cn3)cc2)C1c1ccccc1,gpcrdb,1,1,0.7016666666666667,0.9921701520972512,0.8005858,1,1,1,1,0,3,0.8314742083778999,0.7016666666666667,0.9921701520972512,0.2905034854305846
screen_a3c0f7253f7e3b7d4e95,438,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NCc2ccccc2)CC(=O)NC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O,gpcrdb,1,1,0.615,0.9995391968847557,0.87809044,1,1,1,1,0,3,0.8308765460372384,0.615,0.9995391968847557,0.3845391968847557
screen_c725fcb5a08e026a97cd,439,O=C(O)C1CCCCC1C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.7,0.9987509894868218,0.792674,1,1,1,1,0,3,0.8304749981728025,0.7,0.9987509894868218,0.2987509894868219
screen_190b434241627bbfb4ea,440,O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc(Cl)cc1,reinvent,1,1,0.7983333333333333,0.9859578233864602,0.70410156,1,1,1,1,0,3,0.8294642397399312,0.7041015625,0.9859578233864602,0.2818562608864602
screen_b989543c80d3c7cb5e97,441,COC(=O)CCC(=O)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.76,0.9817096371536227,0.7454235,1,1,1,1,0,3,0.8290443776410411,0.7454234957695007,0.9817096371536227,0.23628614138412196
screen_8c6df1f0fa3b2c355d97,442,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(Cc2c(F)cccc2F)C(=O)[C@@H](O)Cc2ccccc2)c1,gpcrdb,1,1,0.9366666666666666,0.5860218244110317,0.962685,1,1,1,1,0,3,0.8284578266844077,0.5860218244110317,0.9626849889755249,0.3766631645644932
screen_89a6b19cee8346e99120,443,C[C@H]1CN(CCOC(=O)[C@H]2Cc3ccc(O)cc3CN2)CC[C@@]1(C)c1cccc(O)c1,gpcrdb,1,1,0.7583333333333333,0.98651012085935,0.73876953,1,1,1,1,0,3,0.8278709951475611,0.73876953125,0.98651012085935,0.24774058960934997
screen_88469bebe487a58812d7,444,C=CCOC[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,gpcrdb,1,1,0.8648004561003421,0.9996031974503756,0.6189895,1,1,1,1,0,3,0.8277977269254041,0.6189895272254944,0.9996031974503756,0.38061367022488124
screen_4442849de45b93d54ca9,445,O=C(Nc1cccc(F)c1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6833333333333333,0.9840507585594401,0.81581837,1,1,1,1,0,3,0.8277341537604513,0.6833333333333333,0.9840507585594401,0.3007174252261068
screen_2a3a275dc1343dced6d9,446,COc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,gpcrdb,1,1,0.8016666666666666,0.9903633786450371,0.6875,1,1,1,1,0,3,0.8265100151039012,0.6875,0.9903633786450371,0.3028633786450371
screen_7c5351e5b34851a07858,447,CO[C@@]12CC[C@@]3(C[C@@H]1CNC/C=C/c1ccc(Cl)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,gpcrdb,1,1,0.6166666666666667,0.9833385457883842,0.8790672,1,1,1,1,0,3,0.8263574649986482,0.6166666666666667,0.9833385457883842,0.3666718791217175
screen_f31734168b8daf81ab1c,448,COC12CCC3(CC1CNCC=Cc1ccc(Cl)cc1)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,gpcrdb,1,1,0.6166666666666667,0.9833385457883842,0.8790672,1,1,1,1,0,3,0.8263574649986482,0.6166666666666667,0.9833385457883842,0.3666718791217175
screen_43198ea9c84c5928229b,449,O=C(/C=C/c1ccc(Cl)cc1)NC12CCC(=O)C3Oc4cccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,gpcrdb,1,1,0.755,0.9837519445167698,0.7400537,1,1,1,1,0,3,0.8262685526128185,0.7400537133216858,0.9837519445167698,0.24369823119508405
screen_37c3ee0302421432df85,450,O=S1(=O)Nc2ccccc2N1C1CCN(C2CCCCCCC2)CC1,gpcrdb;reinvent,2,2,0.7766666666666666,0.9986726673366254,0.703125,1,1,1,1,0,3,0.8261547780010973,0.703125,0.9986726673366254,0.2955476673366254
screen_f41163a90b842895b539,451,CO[C@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,gpcrdb,1,1,0.6433333333333333,0.9948287754203589,0.83827657,1,1,1,1,0,3,0.825479557942871,0.6433333333333333,0.9948287754203589,0.35149544208702554
screen_75f2f2541d664663deb5,452,O=C(NCc1ccccc1)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,gpcrdb,1,1,0.725,0.9997951668595801,0.7480469,1,1,1,1,0,3,0.82428068061986,0.725,0.9997951668595801,0.27479516685958016
screen_4a6c9cb819da0a689a10,453,O=C(CCC1CCCC1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6816666666666666,0.9079434705932754,0.8828664,1,1,1,1,0,3,0.8241588399529397,0.6816666666666666,0.9079434705932754,0.22627680392660876
screen_a3b15b6deed6a885873a,454,C=CCN1CCC23c4c5ccc(C(N)=O)c4OC2C(O)C=CC3C1C5,gpcrdb,1,1,0.7046384928716904,0.9994622484295977,0.768254,1,1,1,1,0,3,0.8241182411227989,0.7046384928716904,0.9994622484295977,0.2948237555579073
screen_d9edf8139e322b3cd529,455,C=CCN1CC[C@]23c4c5ccc(C(N)=O)c4O[C@@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,gpcrdb,1,1,0.7046384928716904,0.9994622484295977,0.768254,1,1,1,1,0,3,0.8241182411227989,0.7046384928716904,0.9994622484295977,0.2948237555579073
screen_ee253e56d85d2239dc81,456,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCC#Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.855,0.7728304334430676,0.8442383,1,1,1,1,0,3,0.8240229048976891,0.7728304334430676,0.855,0.08216956655693242
screen_74b2d07ba207648ac909,457,COc1ccc(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)cn1,gpcrdb,1,1,0.7583333333333333,0.9648367222876013,0.74591166,1,1,1,1,0,3,0.8230272378103819,0.7459116578102112,0.9648367222876013,0.21892506447739013
screen_15d0d6e72989eff3b540,458,C[C@H]1CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N(Cc2ccccc2)C1=O,gpcrdb,1,1,0.73,0.999986257365438,0.73810107,1,1,1,1,0,3,0.8226957741747607,0.73,0.999986257365438,0.269986257365438
screen_63538ddc0e75ba3f3eb1,459,C[C@@H]1CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N(Cc2ccccc2)C1=O,gpcrdb,1,1,0.73,0.999986257365438,0.73810107,1,1,1,1,0,3,0.8226957741747607,0.73,0.999986257365438,0.269986257365438
screen_75f1d7356b7e3372a0ae,460,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1CN=C(N)N,gpcrdb,1,1,0.7981337894336754,0.9991318441373012,0.67041016,1,1,1,1,0,3,0.8225585966069922,0.67041015625,0.9991318441373012,0.32872168788730116
screen_a348bfb43e31186076ad,461,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1CN=C(N)N,reinvent,1,1,0.7981337894336754,0.9991318441373012,0.67041016,1,1,1,1,0,3,0.8225585966069922,0.67041015625,0.9991318441373012,0.32872168788730116
screen_63bd48997d2740a0103f,462,O=C(NCc1ccc(F)cc1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.66,0.9691712039829152,0.8354492,1,1,1,1,0,3,0.8215401409109718,0.66,0.9691712039829152,0.3091712039829152
screen_230ce5b7c0761015c765,463,O=C(Nc1ccc2c(c1)OCO2)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.685,0.999054770061824,0.77890366,1,1,1,1,0,3,0.8209861444067469,0.685,0.999054770061824,0.3140547700618239
screen_25e29a8e94c98baa27d1,464,O=C1[C@H](CCO)CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,gpcrdb,1,1,0.7266666666666667,0.9986237496935358,0.73748475,1,1,1,1,0,3,0.8209250564973564,0.7266666666666667,0.9986237496935358,0.27195708302686916
screen_70b0f81eabf65e93a8d6,465,O=C1[C@@H](CCO)CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,gpcrdb,1,1,0.7266666666666667,0.9986237496935358,0.73748475,1,1,1,1,0,3,0.8209250564973564,0.7266666666666667,0.9986237496935358,0.27195708302686916
screen_0983980d184f918a5865,466,O=C(O)CCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC12CC3CC(CC(C3)C1)C2,gpcrdb,1,1,0.6683333333333333,0.9998064976453537,0.79248047,1,1,1,1,0,3,0.820206766576229,0.6683333333333333,0.9998064976453537,0.33147316431202034
screen_b0e5a67fc264a28badc3,467,O=C([C@@H](O)Cc1ccccc1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6783333333333333,0.917685221577884,0.86453503,1,1,1,1,0,3,0.8201845295380226,0.6783333333333333,0.917685221577884,0.23935188824455067
screen_58d12880b5addb45ee23,468,COC[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,gpcrdb,1,1,0.854800456100342,0.995163169897302,0.61050063,1,1,1,1,0,3,0.8201547532380756,0.6105006337165833,0.995163169897302,0.3846625361807188
screen_c6f7b7b6bccb95e98350,469,CC1CN(CC(Cc2ccccc2)C(=O)O)CCC1c1cccc(O)c1,reinvent,1,1,0.639613034623218,0.9417829835636242,0.8776083,1,1,1,1,0,3,0.819668105814071,0.639613034623218,0.9417829835636242,0.3021699489404063
screen_aa3dda85a06d5dde243e,470,CC(=O)N(CCN1C2CCC1CC(c1cc(C(N)=O)ccc1F)C2)CC1CC1,reinvent,1,1,0.6516666666666666,0.9994395887934284,0.8076172,1,1,1,1,0,3,0.8195744809866984,0.6516666666666666,0.9994395887934284,0.3477729221267618
screen_eb8a45ad1bec8bacd13b,471,C=C(COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C(=O)OC,gpcrdb,1,1,0.8283333333333334,0.9986322452815337,0.63134766,1,1,1,1,0,3,0.8194377449549557,0.63134765625,0.9986322452815337,0.3672845890315337
screen_1f9719a0c3c059e921ea,472,Oc1ccc2c(c1)[C@]13CCC[C@H](C1)N(CCc1ccccc1)C[C@@H]3O2,gpcrdb,1,1,0.66,0.999936596440246,0.7939453,1,1,1,1,0,3,0.8179606363134154,0.66,0.999936596440246,0.339936596440246
screen_0621efff2aa3f3ccf4a4,473,O=C(O)C(O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1cccc(F)c1,gpcrdb,1,1,0.655,0.999543101012304,0.79892564,1,1,1,1,0,3,0.8178229130703856,0.655,0.999543101012304,0.344543101012304
screen_c8181023bf03ef69e3f7,474,O=C(C=Cc1ccc(C(F)(F)F)cc1F)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,reinvent,1,1,0.7933333333333333,0.8867250379374114,0.77285486,1,1,1,1,0,3,0.8176377452893551,0.7728548645973206,0.8867250379374114,0.11387017334009086
screen_7169728a71aa410a5926,475,CC(C)(C)OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,reinvent,1,1,0.8683333333333333,0.9986734852248825,0.5854492,1,1,1,1,0,3,0.8174853457694052,0.58544921875,0.9986734852248825,0.41322426647488253
screen_109079137f3f7d1050b8,476,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C1O5,reinvent,1,3,0.81,0.9997170776619481,0.63833946,1,1,1,1,0,3,0.8160188458526786,0.6383394598960876,0.9997170776619481,0.3613776177658604
screen_c7ffd83f2eb7eb33ab3c,477,O=C(O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1c(F)cccc1F,gpcrdb,1,1,0.6716666666666666,0.9957322065096167,0.77783203,1,1,1,1,0,3,0.8150769681420944,0.6716666666666666,0.9957322065096167,0.32406553984295006
screen_6e97f5bde91d049514ee,478,O=C(C1CCCCC1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,gpcrdb,1,1,0.6966666666666667,0.9062811659891318,0.84092295,1,1,1,1,0,3,0.8146235947847006,0.6966666666666667,0.9062811659891318,0.20961449932246512
screen_24a70e4a6860b8d8c349,479,O=C(O)c1ccc2c3c([nH]c2c1)[C@@H]1Oc2c(O)ccc4c2[C@@]12CCN(CC1CC1)[C@H](C4)[C@]2(O)C3,gpcrdb,1,1,0.7783333333333333,0.9983423430153697,0.6665039,1,1,1,1,0,3,0.8143931941995678,0.66650390625,0.9983423430153697,0.3318384367653697
screen_2ce9def9f6a190c81731,480,Cc1cc(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)on1,gpcrdb,1,1,0.745,0.9962298155959501,0.70166016,1,1,1,1,0,3,0.8142966572819835,0.70166015625,0.9962298155959501,0.29456965934595014
screen_9fac1ffdafd9216a8295,481,CC(C)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1c(F)cccc1F,gpcrdb,1,1,0.6716666666666666,0.9886000688832505,0.77988034,1,1,1,1,0,3,0.8133823601392077,0.6716666666666666,0.9886000688832505,0.31693340221658384
screen_830351d4949d576daee9,482,CS(=O)(=O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1cccc(F)c1,gpcrdb,1,1,0.6490130403715613,0.9807406360703561,0.81034905,1,1,1,1,0,3,0.8133675745419694,0.6490130403715613,0.9807406360703561,0.33172759569879484
screen_492fb8935b47bdbb04d1,483,COc1ccccc1C=CC(=O)NCC1CC23CCC1(OC)C1Oc4c(OC)ccc5c4C12CCN(C)C3C5,gpcrdb,1,1,0.6666666666666666,0.9608873179822967,0.81093615,1,1,1,1,0,3,0.8128300458613303,0.6666666666666666,0.9608873179822967,0.29422065131563
screen_8aee081488961ee6d402,484,COc1ccccc1/C=C/C(=O)NC[C@H]1C[C@@]23CC[C@@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,gpcrdb,1,1,0.6666666666666666,0.9608873179822967,0.81093615,1,1,1,1,0,3,0.8128300458613303,0.6666666666666666,0.9608873179822967,0.29422065131563
screen_d3b7baa2135c3c95a4d8,485,COC(=O)CCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1ccccc1,gpcrdb,1,1,0.6466666666666666,0.9987010205870854,0.79296875,1,1,1,1,0,3,0.8127788124179173,0.6466666666666666,0.9987010205870854,0.3520343539204188
screen_904b9467d146192e6de6,486,NC(=O)c1cccc(C2CCN(C3CCC(NC(=O)c4ccc(Cl)cc4)CC3)CC2)c1,reinvent,1,1,0.6629463679565514,0.991834126980974,0.7803687,1,1,1,1,0,3,0.8117163935532922,0.6629463679565514,0.991834126980974,0.3288877590244226
screen_8f8d4fb22af6c7b4cfea,487,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NC(C)(C)C,gpcrdb,1,1,0.7166666666666667,0.9988720978362178,0.7185746,1,1,1,1,0,3,0.8113711160111036,0.7166666666666667,0.9988720978362178,0.2822054311695511
screen_f94cf5722de2bfbd27d5,488,C=CCN1CCC23c4c5ccc(O)c4OC2C(NC(=O)C=Cc2ccc(Cl)cc2)CCC3(O)C1C5,reinvent,1,1,0.6066666666666667,0.9981045476234744,0.82529604,1,1,1,1,0,3,0.8100224195466038,0.6066666666666667,0.9981045476234744,0.39143788095680776
screen_a085545704d536b850c4,489,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,reinvent,1,1,0.665,0.9999642515338846,0.76357865,1,1,1,1,0,3,0.809514301623152,0.665,0.9999642515338846,0.33496425153388454
screen_20bec93705f628565f6b,490,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(F)cccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,gpcrdb,1,1,0.815,0.9985989320492911,0.61459607,1,1,1,1,0,3,0.8093983336361305,0.6145960688591003,0.9985989320492911,0.3840028631901907
screen_5945219671147bca7298,491,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1CCF,gpcrdb,1,1,0.7066666666666667,0.9978444899911706,0.7236328,1,1,1,1,0,3,0.8093813230526123,0.7066666666666667,0.9978444899911706,0.2911778233245039
screen_80b38b7b5cfe631847a0,492,COc1c(C(N)=O)ccc2c1[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,gpcrdb,1,1,0.7427595818100658,0.9987612823825892,0.68652344,1,1,1,1,0,3,0.8093481005642184,0.6865234375,0.9987612823825892,0.3122378448825892
screen_cbe81bf03db92c6de8bc,493,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC(C)(C)[C@@H](C(N)=O)NC1=O,gpcrdb,1,1,0.6429497623896809,0.8988312340027388,0.88579625,1,1,1,1,0,3,0.8091924151017437,0.6429497623896809,0.8988312340027388,0.25588147161305785
screen_8e0a43100171427ebc03,494,O=C(O)CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1cccc(F)c1,gpcrdb,1,1,0.6516666666666666,0.9974132277670581,0.77646196,1,1,1,1,0,3,0.8085139511063059,0.6516666666666666,0.9974132277670581,0.3457465611003915
screen_77f9805825b6e78e8164,495,O=C(Nc1ccccn1)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,gpcrdb,1,1,0.775,0.9997514435378867,0.64974374,1,1,1,1,0,3,0.8081650597760465,0.6497437357902527,0.9997514435378867,0.350007707747634
screen_73a92b8ea50779f5dbbf,496,N#Cc1ccc(/C=C2\C[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@@H](O6)C2=O)cc1,gpcrdb,1,1,0.8133333333333334,0.9649436773217228,0.6453503,1,1,1,1,0,3,0.8078757626929717,0.6453502774238586,0.9649436773217228,0.31959339989786417
screen_f54cc67dcb92ea87caa1,497,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)cc1,gpcrdb,1,1,0.7066666666666667,0.9981469367407191,0.7161338,1,1,1,1,0,3,0.8069824589114197,0.7066666666666667,0.9981469367407191,0.2914802700740524
screen_ac95771e946c4c5bdf45,498,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1CN,gpcrdb,1,1,0.7964671227670088,0.9895317948023188,0.6328125,1,1,1,1,0,3,0.8062704725231091,0.6328125,0.9895317948023188,0.3567192948023188
screen_a455310fee3148485ee1,499,NC(=O)c1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,gpcrdb;reinvent,2,2,0.7177976609986569,0.9998906238831583,0.69970703,1,1,1,1,0,3,0.8057984387106051,0.69970703125,0.9998906238831583,0.3001835926331583
screen_fa480627f7a5fef21c5b,500,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1C,gpcrdb,1,1,0.72,0.9702183762140021,0.72673994,1,1,1,1,0,3,0.8056527730804994,0.72,0.9702183762140021,0.2502183762140021
screen_e723e4d129472cb300c0,501,CC(=O)OCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1ccccc1,gpcrdb,1,1,0.6533333333333333,0.9957562809308189,0.762114,1,1,1,1,0,3,0.8037345342212193,0.6533333333333333,0.9957562809308189,0.3424229475974856
screen_fa54144707b2c4010719,502,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4Cl)[C@@H](C2)N(C)CC[C@]315,gpcrdb,1,1,0.65,0.9931878760060416,0.7640669,1,1,1,1,0,3,0.8024182503289894,0.65,0.9931878760060416,0.3431878760060416
screen_fc4260fc9771447a5ef4,503,COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNC(=O)C=Cc4ccccc4Cl)C(C2)N(C)CCC315,gpcrdb,1,1,0.65,0.9931878760060416,0.7640669,1,1,1,1,0,3,0.8024182503289894,0.65,0.9931878760060416,0.3431878760060416
screen_b137d8492011a00b0afd,504,CC(C)(C)C(=O)N(CCN1C2CCC(c3cccc(O)c3)CC1CC2)C(=O)CO,reinvent,1,1,0.6316666666666667,0.9991337053684669,0.77558,1,1,1,1,0,3,0.802126786997195,0.6316666666666667,0.9991337053684669,0.3674670387018002
screen_e6d7880962b1b09fc5f4,505,O=C(O)CCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)Cc1ccccc1,gpcrdb,1,1,0.65,0.9993236534828501,0.7552789,1,1,1,1,0,3,0.8015341796157941,0.65,0.9993236534828501,0.3493236534828501
screen_a6e7f11b1d52f4ceac0a,506,NC(=O)c1ccnc(Oc2ccc(CCNCc3ccccc3)cc2)c1,gpcrdb,1,1,0.6966666666666667,0.9996304112671645,0.7081807,1,1,1,1,0,3,0.8014926011694415,0.6966666666666667,0.9996304112671645,0.3029637446004978
screen_41fc0e6efd4bff7dcc8b,507,Cc1n[nH]c2c1C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,gpcrdb,1,1,0.7833333333333333,0.9914013666522086,0.62841797,1,1,1,1,0,3,0.801050889578514,0.62841796875,0.9914013666522086,0.36298339790220857
screen_b4c2aa746c1ac98113d5,508,O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc(F)cc1,reinvent,1,1,0.7933333333333333,0.9991255818756744,0.60824996,1,1,1,1,0,3,0.8002362925129575,0.6082499623298645,0.9991255818756744,0.39087561954580985
screen_bcbe53e4d31f6dd68b6d,509,CC1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@@H](O5)C1=O,gpcrdb,1,1,0.8125217790004584,0.9997612653902961,0.5880342,1,1,1,1,0,3,0.8001057523266728,0.5880342125892639,0.9997612653902961,0.41172705280103217
